Generation,P0_meanFit,P0_varFit,relFitness,N,Patch_Number,S_OD,Unnamed: 0,cMperChrom,fit_MAC,fit_PAC,generalCommandsPath,generalOutputPath,migration_scenario,mu,nbChrom,nbGenerations,nbLoci,nbLoci_MAC,nbLoci_OD,nbLoci_PAC,nbPairsLoci_OD,nbReplicates,outputOptions,selectionOn,simulationSuperSetID
25,0.6292890969999994,0.0022705540000000014,1.0657066114582812,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
26,0.6328323849999999,0.002341401999999995,1.071707200799337,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
27,0.6363306490000001,0.002401700000000002,1.0776315416010427,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
28,0.6400195010000003,0.0024766939999999985,1.0838786448542748,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
29,0.6437973379999995,0.0025440469999999985,1.090276444986366,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
30,0.6476165519999999,0.0026156210000000007,1.0967443174312868,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
31,0.6516712469999983,0.002688836000000001,1.103610979017426,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
32,0.6557388329999996,0.002749166999999999,1.1104994716252596,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
33,0.6598505029999996,0.0028233729999999975,1.1174626208741874,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
34,0.6639999909999998,0.0028913489999999975,1.1244898152381928,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
35,0.6682032249999997,0.0029543840000000004,1.1316080289251311,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
36,0.6725767349999999,0.003028738000000004,1.139014606513235,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
37,0.6769768679999998,0.003091290999999999,1.1464662703856134,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
38,0.6813864430000001,0.0031573280000000018,1.153933924367896,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
39,0.6860232069999996,0.0032260930000000006,1.1617863249165952,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
40,0.690741903,0.003287434000000004,1.169777478026724,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
41,0.6953781839999998,0.003354138000000002,1.177629060610679,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
42,0.7000732910000003,0.003405778,1.1855802655421763,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
43,0.7049465650000003,0.0034693360000000025,1.1938331978526304,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
44,0.7098838699999995,0.0035239719999999998,1.2021945672238294,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
45,0.7148622489999995,0.003574710999999997,1.2106254957746954,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
46,0.7198568879999998,0.0036355679999999983,1.2190839607783357,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
47,0.7249328240000003,0.0036848469999999998,1.2276801029653348,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
48,0.7299460219999997,0.003729277,1.236169997798436,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
49,0.7350741480000004,0.0037755170000000004,1.2448545242087086,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
50,0.7400965519999981,0.0038057969999999997,1.25336000948365,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
51,0.745230723999999,0.003843601999999999,1.2620547748480075,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
52,0.7503001250000004,0.003881745000000003,1.270639849955123,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
53,0.7554587339999982,0.003917517,1.2793759995935572,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
54,0.7607008220000002,0.003946632999999997,1.2882535216515094,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
55,0.7658640800000011,0.003965573999999993,1.2969975444122666,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
56,0.7709433999999994,0.003983255999999998,1.305599417432981,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
57,0.7760784069999987,0.003992586999999996,1.3142955968771695,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
58,0.7812562190000005,0.004000505000000003,1.3230642669647246,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
59,0.7862175199999998,0.004011627000000003,1.33146627377263,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
60,0.791336352,0.004007933999999991,1.3401350607122924,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
61,0.7963698540000012,0.004009347999999997,1.3486593405476812,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
62,0.8014920059999993,0.004000263999999998,1.3573337499364944,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
63,0.8065433399999996,0.003990245000000001,1.3658882284204643,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
64,0.8113767270000003,0.003972532000000001,1.3740736117461787,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
65,0.8162114940000008,0.003957567999999998,1.3822613321140085,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
66,0.8209926890000011,0.003938947000000001,1.3903583278294311,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
67,0.825838631000001,0.003917962000000002,1.3985649731578849,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
68,0.830630102,0.0038867909999999997,1.406679371369544,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
69,0.8352983099999992,0.0038587099999999952,1.4145850226083398,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
70,0.8398731179999995,0.0038153509999999963,1.422332500127011,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
71,0.8443825800000008,0.003773025000000001,1.4299693136208895,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
72,0.8488288150000012,0.003728900999999997,1.4374990516350843,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
73,0.8533202279999997,0.003677416000000005,1.4451052989889752,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
74,0.8578016289999996,0.0036288419999999945,1.4526945909329538,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
75,0.8620092600000006,0.003576944000000002,1.4598202509780016,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
76,0.8662220450000004,0.0035213350000000004,1.4669546393673065,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
77,0.8703257260000002,0.003465471999999998,1.473904259174586,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
78,0.8742685150000016,0.0034026589999999993,1.480581406967096,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
79,0.8782071599999994,0.0033383680000000004,1.4872515368592183,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
80,0.8819582420000013,0.003277606000000006,1.4936040271638817,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
81,0.8856282240000003,0.0032207880000000052,1.4998191739064164,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
82,0.8891827750000001,0.0031570090000000006,1.5058388372368736,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
83,0.8927451250000008,0.0030929289999999986,1.5118717082423063,1000,1,0.025,6,100,NA NA NA,1 0.95 0.9,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/commands,/Users/remi/Documents/Biologie/Vancouver/PhD/Thesis/geneticRescue/Simulations/A.0.3/outputs,"0.05,1",0,10,100,25,0,20,5,10,1000,--fitnessStats_file NFN fromToBy 0 end 1,fertility,A.0.3
